"ensembl_gene_id"	"hgnc_symbol"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000165475"	"CRYL1"	-0.0137419109076808	4.80108991676066	0.0277855537434633	0.912718241278924	0.999984409927665
"ENSG00000165476"	"REEP3"	0.182959583703847	5.02222559134743	0.538204007904526	0.46995770155201	0.999984409927665
"ENSG00000165478"	"HEPACAM"	0.109631556848351	6.75065328434539	0.324251094867755	0.57411198449607	0.999984409927665
"ENSG00000165487"	"MICU2"	-0.0130413603096712	5.20421215195794	0.0377862603364029	0.906706268134696	0.999984409927665
"ENSG00000165494"	"PCF11"	0.0233689607358999	6.45052333250734	0.126915977158521	0.753101127571641	0.999984409927665
"ENSG00000165495"	"PKNOX2"	-0.120709882592577	6.06204283656193	1.42586239606255	0.243574990352841	0.999984409927665
"ENSG00000165501"	"LRR1"	0.107271371769107	1.5960056360647	0.338246904401104	0.852092694912898	0.999984409927665
"ENSG00000165502"	"RPL36AL"	0.0132549505606065	5.21373223834778	0.0270909577868565	0.906709251220934	0.999984409927665
"ENSG00000165506"	"DNAAF2"	0.163049813339372	3.18530682703722	3.6801956255364	0.493012574220655	0.999984409927665
"ENSG00000165507"	"DEPP1"	0.236920865308074	3.8182392089151	0.297883397574167	0.590018060450259	0.999984409927665
"ENSG00000165509"	"MAGEC3"	0.0505491644723394	1.69603773678793	0.0223035017948988	0.924684631067882	0.999984409927665
"ENSG00000165511"	"ZNF22-AS1"	0.0150381962239622	1.84456594114421	0.00628470767530544	0.975141799851883	0.999984409927665
"ENSG00000165512"	"ZNF22"	0.168589947988646	3.87000802210521	4.49832513426111	0.347625087288418	0.999984409927665
